Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Gene name
ENSMUSG00000037992	ENSMUSG00000037992.17	ENSMUST00000164748	ENSMUST00000164748.8	Rara
ENSMUSG00000037992	ENSMUSG00000037992.17	ENSMUST00000164748	ENSMUST00000164748.8	Rara
ENSMUSG00000037992	ENSMUSG00000037992.17	ENSMUST00000164748	ENSMUST00000164748.8	Rara
ENSMUSG00000037992	ENSMUSG00000037992.17	ENSMUST00000164748	ENSMUST00000164748.8	Rara
ENSMUSG00000037992	ENSMUSG00000037992.17	ENSMUST00000164748	ENSMUST00000164748.8	Rara
ENSMUSG00000007812	ENSMUSG00000007812.17	ENSMUST00000200039	ENSMUST00000200039.5	Zfp655
ENSMUSG00000007812	ENSMUSG00000007812.17	ENSMUST00000167316	ENSMUST00000167316.8	Zfp655
ENSMUSG00000007812	ENSMUSG00000007812.17	ENSMUST00000196069	ENSMUST00000196069.5	Zfp655
ENSMUSG00000007812	ENSMUSG00000007812.17	ENSMUST00000199322	ENSMUST00000199322.5	Zfp655
ENSMUSG00000007812	ENSMUSG00000007812.17	ENSMUST00000199003	ENSMUST00000199003.5	Zfp655
ENSMUSG00000007812	ENSMUSG00000007812.17	ENSMUST00000085661	ENSMUST00000085661.9	Zfp655
ENSMUSG00000070420	ENSMUSG00000070420.5	ENSMUST00000200246	ENSMUST00000200246.2	Zscan25
ENSMUSG00000070420	ENSMUSG00000070420.5	ENSMUST00000199563	ENSMUST00000199563.2	Zscan25
ENSMUSG00000070420	ENSMUSG00000070420.5	ENSMUST00000094116	ENSMUST00000094116.5	Zscan25
ENSMUSG00000026380	ENSMUSG00000026380.11	ENSMUST00000027629	ENSMUST00000027629.10	Tfcp2l1
ENSMUSG00000026380	ENSMUSG00000026380.11	ENSMUST00000027629	ENSMUST00000027629.10	Tfcp2l1
ENSMUSG00000026380	ENSMUSG00000026380.11	ENSMUST00000027629	ENSMUST00000027629.10	Tfcp2l1
ENSMUSG00000078906	ENSMUSG00000078906.10	ENSMUST00000109069	ENSMUST00000109069.8	Gm14444
ENSMUSG00000078906	ENSMUSG00000078906.10	ENSMUST00000109070	ENSMUST00000109070.3	Gm14444
ENSMUSG00000023034	ENSMUSG00000023034.8	ENSMUST00000228985	ENSMUST00000228985.2	Nr4a1
ENSMUSG00000023034	ENSMUSG00000023034.8	ENSMUST00000228985	ENSMUST00000228985.2	Nr4a1
ENSMUSG00000023034	ENSMUSG00000023034.8	ENSMUST00000228985	ENSMUST00000228985.2	Nr4a1
ENSMUSG00000023034	ENSMUSG00000023034.8	ENSMUST00000228985	ENSMUST00000228985.2	Nr4a1
ENSMUSG00000023034	ENSMUSG00000023034.8	ENSMUST00000228985	ENSMUST00000228985.2	Nr4a1
ENSMUSG00000023034	ENSMUSG00000023034.8	ENSMUST00000228985	ENSMUST00000228985.2	Nr4a1
ENSMUSG00000023034	ENSMUSG00000023034.8	ENSMUST00000023779	ENSMUST00000023779.8	Nr4a1
ENSMUSG00000023034	ENSMUSG00000023034.8	ENSMUST00000023779	ENSMUST00000023779.8	Nr4a1
ENSMUSG00000023034	ENSMUSG00000023034.8	ENSMUST00000023779	ENSMUST00000023779.8	Nr4a1
ENSMUSG00000023034	ENSMUSG00000023034.8	ENSMUST00000023779	ENSMUST00000023779.8	Nr4a1
ENSMUSG00000023034	ENSMUSG00000023034.8	ENSMUST00000023779	ENSMUST00000023779.8	Nr4a1
ENSMUSG00000023034	ENSMUSG00000023034.8	ENSMUST00000023779	ENSMUST00000023779.8	Nr4a1
ENSMUSG00000078905	ENSMUSG00000078905.9	ENSMUST00000109066	ENSMUST00000109066.2	Gm14393
ENSMUSG00000050945	ENSMUSG00000050945.9	ENSMUST00000063989	ENSMUST00000063989.7	Zfp438
ENSMUSG00000050945	ENSMUSG00000050945.9	ENSMUST00000063989	ENSMUST00000063989.7	Zfp438
ENSMUSG00000050945	ENSMUSG00000050945.9	ENSMUST00000063989	ENSMUST00000063989.7	Zfp438
ENSMUSG00000050945	ENSMUSG00000050945.9	ENSMUST00000234241	ENSMUST00000234241.2	Zfp438
ENSMUSG00000050945	ENSMUSG00000050945.9	ENSMUST00000234241	ENSMUST00000234241.2	Zfp438
ENSMUSG00000050945	ENSMUSG00000050945.9	ENSMUST00000234241	ENSMUST00000234241.2	Zfp438
ENSMUSG00000024238	ENSMUSG00000024238.16	ENSMUST00000025081	ENSMUST00000025081.13	Zeb1
ENSMUSG00000024238	ENSMUSG00000024238.16	ENSMUST00000025081	ENSMUST00000025081.13	Zeb1
ENSMUSG00000024238	ENSMUSG00000024238.16	ENSMUST00000025081	ENSMUST00000025081.13	Zeb1
ENSMUSG00000024238	ENSMUSG00000024238.16	ENSMUST00000025081	ENSMUST00000025081.13	Zeb1
ENSMUSG00000090093	ENSMUSG00000090093.9	ENSMUST00000109060	ENSMUST00000109060.8	Gm14399
ENSMUSG00000090093	ENSMUSG00000090093.9	ENSMUST00000109059	ENSMUST00000109059.8	Gm14399
ENSMUSG00000090093	ENSMUSG00000090093.9	ENSMUST00000109062	ENSMUST00000109062.8	Gm14399
ENSMUSG00000090093	ENSMUSG00000090093.9	ENSMUST00000108929	ENSMUST00000108929.3	Gm14399
ENSMUSG00000090093	ENSMUSG00000090093.9	ENSMUST00000099029	ENSMUST00000099029.4	Gm14399
ENSMUSG00000038151	ENSMUSG00000038151.14	ENSMUST00000039174	ENSMUST00000039174.11	Prdm1
ENSMUSG00000038151	ENSMUSG00000038151.14	ENSMUST00000039174	ENSMUST00000039174.11	Prdm1
ENSMUSG00000038151	ENSMUSG00000038151.14	ENSMUST00000039174	ENSMUST00000039174.11	Prdm1
ENSMUSG00000038151	ENSMUSG00000038151.14	ENSMUST00000105490	ENSMUST00000105490.3	Prdm1
ENSMUSG00000038151	ENSMUSG00000038151.14	ENSMUST00000105490	ENSMUST00000105490.3	Prdm1
ENSMUSG00000038151	ENSMUSG00000038151.14	ENSMUST00000105490	ENSMUST00000105490.3	Prdm1
ENSMUSG00000038151	ENSMUSG00000038151.14	ENSMUST00000218369	ENSMUST00000218369.2	Prdm1
ENSMUSG00000038151	ENSMUSG00000038151.14	ENSMUST00000218369	ENSMUST00000218369.2	Prdm1
ENSMUSG00000038151	ENSMUSG00000038151.14	ENSMUST00000218369	ENSMUST00000218369.2	Prdm1
ENSMUSG00000078902	ENSMUSG00000078902.4	ENSMUST00000109054	ENSMUST00000109054.3	Gm14443
ENSMUSG00000060257	ENSMUSG00000060257.3	ENSMUST00000064061	ENSMUST00000064061.4	Scrt2
ENSMUSG00000078903	ENSMUSG00000078903.11	ENSMUST00000109056	ENSMUST00000109056.8	Gm14391
ENSMUSG00000078903	ENSMUSG00000078903.11	ENSMUST00000109056	ENSMUST00000109056.8	Gm14391
ENSMUSG00000078903	ENSMUSG00000078903.11	ENSMUST00000109055	ENSMUST00000109055.2	Gm14391
ENSMUSG00000078903	ENSMUSG00000078903.11	ENSMUST00000109055	ENSMUST00000109055.2	Gm14391
ENSMUSG00000078903	ENSMUSG00000078903.11	ENSMUST00000099028	ENSMUST00000099028.10	Gm14391
ENSMUSG00000078903	ENSMUSG00000078903.11	ENSMUST00000099028	ENSMUST00000099028.10	Gm14391
ENSMUSG00000078903	ENSMUSG00000078903.11	ENSMUST00000109058	ENSMUST00000109058.9	Gm14391
ENSMUSG00000078903	ENSMUSG00000078903.11	ENSMUST00000109058	ENSMUST00000109058.9	Gm14391
ENSMUSG00000078903	ENSMUSG00000078903.11	ENSMUST00000165892	ENSMUST00000165892.8	Gm14391
ENSMUSG00000078903	ENSMUSG00000078903.11	ENSMUST00000165892	ENSMUST00000165892.8	Gm14391
ENSMUSG00000048402	ENSMUSG00000048402.15	ENSMUST00000062483	ENSMUST00000062483.15	Gli2
ENSMUSG00000048402	ENSMUSG00000048402.15	ENSMUST00000062483	ENSMUST00000062483.15	Gli2
ENSMUSG00000048402	ENSMUSG00000048402.15	ENSMUST00000062483	ENSMUST00000062483.15	Gli2
ENSMUSG00000048402	ENSMUSG00000048402.15	ENSMUST00000062483	ENSMUST00000062483.15	Gli2
ENSMUSG00000055942	ENSMUSG00000055942.14	ENSMUST00000183788	ENSMUST00000183788.8	Obox7
ENSMUSG00000055942	ENSMUSG00000055942.14	ENSMUST00000183788	ENSMUST00000183788.8	Obox7
ENSMUSG00000055942	ENSMUSG00000055942.14	ENSMUST00000069740	ENSMUST00000069740.14	Obox7
ENSMUSG00000055942	ENSMUSG00000055942.14	ENSMUST00000069740	ENSMUST00000069740.14	Obox7
ENSMUSG00000055942	ENSMUSG00000055942.14	ENSMUST00000183424	ENSMUST00000183424.2	Obox7
ENSMUSG00000068079	ENSMUSG00000068079.6	ENSMUST00000089112	ENSMUST00000089112.6	Tcf15
ENSMUSG00000068079	ENSMUSG00000068079.6	ENSMUST00000089112	ENSMUST00000089112.6	Tcf15
ENSMUSG00000068079	ENSMUSG00000068079.6	ENSMUST00000089112	ENSMUST00000089112.6	Tcf15
ENSMUSG00000078899	ENSMUSG00000078899.10	ENSMUST00000121393	ENSMUST00000121393.9	Gm4631
ENSMUSG00000054191	ENSMUSG00000054191.10	ENSMUST00000067060	ENSMUST00000067060.10	Klf1
ENSMUSG00000054191	ENSMUSG00000054191.10	ENSMUST00000239392	ENSMUST00000239392.2	Klf1
ENSMUSG00000078898	ENSMUSG00000078898.10	ENSMUST00000109048	ENSMUST00000109048.3	Zfp968
ENSMUSG00000078898	ENSMUSG00000078898.10	ENSMUST00000109047	ENSMUST00000109047.3	Zfp968
ENSMUSG00000061013	ENSMUSG00000061013.7	ENSMUST00000079788	ENSMUST00000079788.7	Mkx
ENSMUSG00000078897	ENSMUSG00000078897.11	ENSMUST00000109045	ENSMUST00000109045.9	Gm4724
ENSMUSG00000078897	ENSMUSG00000078897.11	ENSMUST00000152941	ENSMUST00000152941.2	Gm4724
ENSMUSG00000078897	ENSMUSG00000078897.11	ENSMUST00000109046	ENSMUST00000109046.10	Gm4724
ENSMUSG00000025408	ENSMUSG00000025408.16	ENSMUST00000026475	ENSMUST00000026475.15	Ddit3
ENSMUSG00000025408	ENSMUSG00000025408.16	ENSMUST00000026475	ENSMUST00000026475.15	Ddit3
ENSMUSG00000025408	ENSMUSG00000025408.16	ENSMUST00000026475	ENSMUST00000026475.15	Ddit3
ENSMUSG00000025408	ENSMUSG00000025408.16	ENSMUST00000026475	ENSMUST00000026475.15	Ddit3
ENSMUSG00000025408	ENSMUSG00000025408.16	ENSMUST00000026475	ENSMUST00000026475.15	Ddit3
ENSMUSG00000025408	ENSMUSG00000025408.16	ENSMUST00000026475	ENSMUST00000026475.15	Ddit3
ENSMUSG00000025408	ENSMUSG00000025408.16	ENSMUST00000026475	ENSMUST00000026475.15	Ddit3
ENSMUSG00000025408	ENSMUSG00000025408.16	ENSMUST00000139091	ENSMUST00000139091.2	Ddit3
ENSMUSG00000078896	ENSMUSG00000078896.12	ENSMUST00000109042	ENSMUST00000109042.10	Zfp965
